latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-32.4653,119.42411,367,0.4,0.37,2020-02-07,0554,1,high,1.0NRT,297.4,9.7,D
-32.46601,119.41986,367,0.4,0.37,2020-02-07,0554,1,high,1.0NRT,294.5,9.7,D
-32.46246,119.44115,351.6,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,302.4,144.3,D
-32.46388,119.43262,352.6,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,303.7,23.3,D
-32.46672,119.4156,355.2,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,286.3,6.4,D
-32.46743,119.41135,348.4,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,277,6.4,D
-32.46122,119.42758,367,0.4,0.37,2020-02-07,0554,1,high,1.0NRT,296.6,23.3,D
-32.46192,119.42335,367,0.4,0.37,2020-02-07,0554,1,high,1.0NRT,292.8,9.7,D
-32.45837,119.44463,356,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,292.9,21.6,D
-32.46263,119.41908,352.7,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,280.3,9.7,D
-32.45766,119.44889,356.1,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,285.4,21.6,D
-32.45784,119.42681,367,0.4,0.37,2020-02-07,0554,1,high,1.0NRT,298,50.4,D
-32.45855,119.42255,367,0.4,0.37,2020-02-07,0554,1,high,1.0NRT,290,12.7,D
-32.45357,119.45237,355.4,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,281.4,38.8,D
-32.455,119.44383,355.6,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,296.5,53.8,D
-32.46281,119.397,348.8,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,291.4,14.9,D
-32.45571,119.43958,367,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,333.9,223.8,D
-32.44805,119.46439,367,0.4,0.37,2020-02-07,0554,1,high,1.0NRT,293.3,21.6,D
-32.45446,119.42603,367,0.4,0.37,2020-02-07,0554,1,high,1.0NRT,295.6,50.4,D
-32.4509,119.44732,354.5,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,300.8,53.8,D
-32.45518,119.42176,351.7,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,281.7,12.7,D
-32.44734,119.46864,355.3,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,286.8,29,D
-32.44896,119.438,354.5,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,295,24.3,D
-32.44967,119.43375,354.3,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,303.7,24.3,D
-32.45038,119.42949,355,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,299.9,16.5,D
-32.45607,119.39541,353.7,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,300.2,10.5,D
-32.44396,119.46786,356.4,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,278.1,16.3,D
-32.44468,119.4636,356.4,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,274.2,21.6,D
-32.44825,119.44228,356.4,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,273.6,24.2,D
-32.45109,119.42524,356.4,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,279.8,16.5,D
-32.43844,119.47988,355.9,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,281.4,11.3,D
-32.4527,119.39463,350.7,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,288,10.5,D
-32.43915,119.47561,356,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,287.1,11.3,D
-32.43987,119.47134,356,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,283.2,16.3,D
-32.44059,119.46709,356,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,278.6,16.3,D
-32.4413,119.46282,355.5,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,280.3,21.6,D
-32.44629,119.43296,356,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,273.7,24.3,D
-32.44701,119.4287,356,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,274.6,16.5,D
-32.43578,119.47483,367,0.4,0.37,2020-02-07,0554,1,high,1.0NRT,294.4,23.8,D
-32.4372,119.46631,367,0.4,0.37,2020-02-07,0554,1,high,1.0NRT,294.7,26.9,D
-32.43792,119.46204,355,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,284.9,23.9,D
-32.43383,119.46552,367,0.4,0.37,2020-02-07,0554,1,high,1.0NRT,293.4,26.9,D
-32.43526,119.45699,355.7,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,279.5,23.9,D
-32.43454,119.46125,356,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,276.6,23.9,D
-32.43974,119.40929,367,0.4,0.37,2020-02-07,0554,1,high,1.0NRT,304,21.7,D
-32.44045,119.40504,367,0.4,0.37,2020-02-07,0554,1,high,1.0NRT,316.9,21.7,D
-32.42973,119.46899,356.4,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,285.7,9.3,D
-32.43045,119.46472,356.4,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,283,9.3,D
-32.43494,119.41701,367,0.4,0.37,2020-02-07,0554,1,high,1.0NRT,292.7,15.4,D
-32.43566,119.41274,367,0.4,0.37,2020-02-07,0554,1,high,1.0NRT,304.3,15.4,D
-32.43707,119.40426,367,0.4,0.37,2020-02-07,0554,1,high,1.0NRT,321.4,21.7,D
-32.42564,119.47247,355.3,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,277.9,19,D
-32.42636,119.46822,355.6,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,280.8,9.3,D
-32.42707,119.46394,355.8,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,282.7,9.3,D
-32.43636,119.40849,367,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,331,21.7,D
-32.42298,119.46741,367,0.4,0.37,2020-02-07,0554,1,high,1.0NRT,295.4,7.8,D
-32.43086,119.42048,367,0.4,0.37,2020-02-07,0554,1,high,1.0NRT,291.9,10.1,D
-32.43157,119.41621,367,0.4,0.37,2020-02-07,0554,1,high,1.0NRT,298.6,13.2,D
-32.4237,119.46315,354.8,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,295.6,7.8,D
-32.42442,119.45888,352.4,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,278.6,7.8,D
-32.43228,119.41196,355.9,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,315,13.2,D
-32.43015,119.42474,356.4,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,282.1,10.1,D
-32.43299,119.40771,355.3,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,320.3,40.8,D
-32.42247,119.44955,367,0.4,0.37,2020-02-07,0554,1,high,1.0NRT,292.8,14,D
-32.42606,119.42821,367,0.4,0.37,2020-02-07,0554,1,high,1.0NRT,292.6,13.7,D
-32.42677,119.42394,367,0.4,0.37,2020-02-07,0554,1,high,1.0NRT,290.2,10.1,D
-32.42748,119.41969,367,0.4,0.37,2020-02-07,0554,1,high,1.0NRT,296,10.1,D
-32.4282,119.41544,367,0.4,0.37,2020-02-07,0554,1,high,1.0NRT,303.9,13.2,D
-32.4196,119.46664,355.3,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,281.8,7.8,D
-32.42031,119.46236,356.1,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,290.5,7.8,D
-32.42175,119.4538,355.7,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,281,7.8,D
-32.42891,119.41119,355.3,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,317.4,13.2,D
-32.42104,119.4581,356.4,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,281.7,7.8,D
-32.42319,119.44528,356.4,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,286.8,14,D
-32.42533,119.43247,356.4,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,289.1,13.7,D
-32.41838,119.45303,367,0.4,0.37,2020-02-07,0554,1,high,1.0NRT,291,22,D
-32.4191,119.44877,367,0.4,0.37,2020-02-07,0554,1,high,1.0NRT,299.5,25.8,D
-32.42268,119.4274,367,0.4,0.37,2020-02-07,0554,1,high,1.0NRT,293.7,14.5,D
-32.4234,119.42315,367,0.4,0.37,2020-02-07,0554,1,high,1.0NRT,290.3,8.8,D
-32.42411,119.41891,367,0.4,0.37,2020-02-07,0554,1,high,1.0NRT,293.2,8.8,D
-32.42482,119.41466,367,0.4,0.37,2020-02-07,0554,1,high,1.0NRT,308.2,19.1,D
-32.4155,119.47012,349.2,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,289.1,17.7,D
-32.41623,119.46586,351.5,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,277.4,8.1,D
-32.41694,119.46158,356.5,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,289.1,8.1,D
-32.41766,119.45729,354.4,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,281.1,22,D
-32.41982,119.44449,356.6,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,300.8,25.8,D
-32.42553,119.41041,356.1,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,323.2,19.1,D
-32.42073,119.41811,367,0.4,0.37,2020-02-07,0554,1,high,1.0NRT,300.6,8.8,D
-32.41356,119.4608,354.1,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,298.9,8.1,D
-32.41428,119.45651,354.6,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,299.5,22,D
-32.41931,119.42662,356.6,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,284.2,14.5,D
-32.42002,119.42236,356.6,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,287.2,8.8,D
-32.41665,119.42157,367,0.4,0.37,2020-02-07,0554,1,high,1.0NRT,293.7,10.3,D
-32.41019,119.45999,354.1,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,297.1,21.6,D
-32.41091,119.45573,348.1,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,303.1,36.7,D
-32.41736,119.41732,356.7,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,307.3,10.3,D
-32.41594,119.42583,356.9,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,288.1,12.6,D
-32.41256,119.42504,367,0.4,0.37,2020-02-07,0554,1,high,1.0NRT,291.4,12.6,D
-32.41327,119.42079,367,0.4,0.37,2020-02-07,0554,1,high,1.0NRT,295.7,10.3,D
-32.4147,119.41231,367,0.4,0.37,2020-02-07,0554,1,high,1.0NRT,349.4,137.8,D
-32.41541,119.40806,367,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,327,137.8,D
-32.40631,119.44132,367,0.4,0.37,2020-02-07,0554,1,high,1.0NRT,324.2,14.4,D
-32.40919,119.42426,367,0.4,0.37,2020-02-07,0554,1,high,1.0NRT,293.2,6.7,D
-32.41132,119.41151,367,0.4,0.37,2020-02-07,0554,1,high,1.0NRT,343.3,185.6,D
-32.40847,119.4285,355.3,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,297.4,6.7,D
-32.4099,119.42001,354.1,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,304,56.2,D
-32.40559,119.44561,355.1,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,318.8,14.4,D
-32.41061,119.41576,367,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,329.1,56.2,D
-32.40796,119.41072,367,0.4,0.37,2020-02-07,0554,1,high,1.0NRT,348.6,185.6,D
-32.4051,119.42772,355.2,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,299.1,6.7,D
-32.40581,119.42347,353.9,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,302.6,6.7,D
-32.40221,119.4448,354.1,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,326.5,14.4,D
-32.40458,119.40994,350.6,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,315.5,12,D
-32.40192,119.40495,355.1,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,317.6,12,D
-32.40616,119.31416,367,0.4,0.37,2020-02-07,0554,1,high,1.0NRT,345.5,138.3,D
-32.40546,119.31841,367,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,330.8,95.7,D
-32.38591,119.41528,349.3,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,304,16.5,D
-32.39536,119.31604,355.5,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,315.9,21.5,D
-32.39199,119.31526,367,0.4,0.37,2020-02-07,0554,1,high,1.0NRT,320.7,21.5,D
-32.39003,119.306,355.7,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,319.4,20.8,D
-32.38666,119.30521,355.9,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,323,20.8,D
-32.37993,119.30363,348.8,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,317.2,15.8,D
-32.38063,119.2994,350.4,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,321.9,26.2,D
-32.37516,119.31132,355.7,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,321.4,39.7,D
-32.37586,119.30709,350,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,317.5,13.7,D
-32.3649,119.33096,367,0.4,0.37,2020-02-07,0554,1,high,1.0NRT,339.2,91.3,D
-32.36419,119.33522,367,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,335.1,127,D
-32.36082,119.33443,367,0.4,0.37,2020-02-07,0554,1,high,1.0NRT,337.9,127,D
-32.36506,119.30898,346.7,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,316.6,45.1,D
-32.36153,119.33018,367,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,327.1,91.3,D
-32.35746,119.33363,367,0.4,0.37,2020-02-07,0554,1,high,1.0NRT,343.9,81.8,D
-32.35887,119.32515,348.3,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,319.8,40,D
-32.35957,119.32092,350.5,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,319.3,10.9,D
-32.35409,119.33286,367,0.4,0.37,2020-02-07,0554,1,high,1.0NRT,337.3,81.8,D
-32.33919,119.42207,347.3,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,303.1,13.7,D
-32.35832,119.30743,348.1,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,317.5,31,D
-32.35072,119.33209,367,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,326.7,28,D
-32.33261,119.39851,367,0.4,0.37,2020-02-07,0554,1,high,1.0NRT,342.4,91.6,D
-32.33191,119.40274,351.8,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,317.7,91.6,D
-32.3475,119.30939,350.2,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,319.7,10.3,D
-32.32853,119.40198,367,0.4,0.37,2020-02-07,0554,1,high,1.0NRT,343,91.6,D
-32.32924,119.39773,367,0.4,0.37,2020-02-07,0554,1,high,1.0NRT,355.6,91.6,D
-32.34413,119.30864,355.6,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,323.9,10.3,D
-32.32586,119.39695,367,0.4,0.37,2020-02-07,0554,1,high,1.0NRT,347.9,65.4,D
-32.32515,119.40121,367,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,325.7,65.4,D
-32.32658,119.39272,367,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,325.4,27.1,D
-32.32106,119.4047,352.8,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,317.7,38,D
-32.3232,119.39194,352.2,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,325.1,27.1,D
-32.32249,119.39619,367,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,326,65.4,D
-32.31982,119.39117,350.8,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,320.2,15.8,D
-32.32267,119.37419,355.7,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,320.6,12.6,D
-32.32409,119.3657,353.2,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,325.2,38,D
-32.33825,119.28094,346.1,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,320.9,11.2,D
-32.31911,119.39541,367,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,328.6,52.2,D
-32.33277,119.29286,367,0.4,0.37,2020-02-07,0554,1,high,1.0NRT,338.8,85,D
-32.31716,119.38615,349.3,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,311.8,15.8,D
-32.31929,119.37341,353,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,324.9,12.6,D
-32.32,119.36916,353.6,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,326.1,12.6,D
-32.32072,119.36492,367,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,337.7,38,D
-32.33347,119.28863,367,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,330.1,35.6,D
-32.31734,119.36414,350.3,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,323.8,9.4,D
-32.31805,119.35989,348.7,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,322.5,9.4,D
-32.33081,119.28364,353.2,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,320.7,14.4,D
-32.31876,119.35566,367,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,325.2,10.3,D
-32.3294,119.29208,367,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,338.2,30.2,D
-32.32674,119.28708,349.2,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,321.3,14.4,D
-32.32603,119.29131,350.1,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,325.2,30.2,D
-32.31771,119.32017,345.3,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,319.7,7.5,D
-32.32267,119.29053,346.9,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,320.8,7.2,D
-32.32337,119.2863,352.4,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,322.4,7.1,D
-32.32408,119.28207,348,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,318.4,7.1,D
-32.31363,119.32364,347,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,321.2,9.9,D
-32.26132,119.44523,349.7,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,323.3,15.4,D
-32.26487,119.42393,367,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,337.2,79.9,D
-32.2615,119.42314,367,0.4,0.37,2020-02-07,0554,1,high,1.0NRT,338.9,30.5,D
-32.26079,119.42741,367,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,332.7,39.9,D
-32.26434,119.40612,351.2,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,330.2,90.4,D
-32.26025,119.4096,367,0.4,0.37,2020-02-07,0554,1,high,1.0NRT,347.8,253.6,D
-32.26096,119.40534,367,0.4,0.37,2020-02-07,0554,1,high,1.0NRT,361.6,90.4,D
-32.2645,119.38407,355,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,325.2,41.5,D
-32.26521,119.37982,354.2,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,324.6,24.3,D
-32.25741,119.42661,367,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,326.2,39.9,D
-32.25812,119.42236,367,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,326.1,30.5,D
-32.26167,119.40108,367,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,326.8,90.4,D
-32.25403,119.42583,367,0.4,0.37,2020-02-07,0554,1,high,1.0NRT,340.5,60.4,D
-32.25687,119.40882,367,0.4,0.37,2020-02-07,0554,1,high,1.0NRT,345.5,125.2,D
-32.25758,119.40456,367,0.4,0.37,2020-02-07,0554,1,high,1.0NRT,343,29.7,D
-32.25829,119.4003,350.9,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,325,29.7,D
-32.25278,119.41229,367,0.4,0.37,2020-02-07,0554,1,high,1.0NRT,342,125.2,D
-32.25349,119.40804,367,0.4,0.37,2020-02-07,0554,1,high,1.0NRT,340,125.2,D
-32.2542,119.40379,367,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,329,29.7,D
-32.25437,119.38175,354.6,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,322.3,20.1,D
-32.25508,119.37749,354.4,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,325.1,20.8,D
-32.2494,119.41151,367,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,331.7,54.1,D
-32.24319,119.42773,349.7,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,322.9,23.3,D
-32.25312,119.36821,352.3,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,322.3,15.6,D
-32.23838,119.35157,350.7,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,322.9,11,D
-32.235,119.35079,351.6,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,322.3,11,D
-32.22626,119.25643,353.5,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,327.5,9.9,D
-32.2229,119.25566,367,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,325.6,9.9,D
-32.22361,119.25143,367,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,325.5,9.9,D
-32.21953,119.25487,356.4,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,322.5,21.5,D
-32.22023,119.25065,351.1,0.4,0.37,2020-02-07,0554,1,low,1.0NRT,327.1,21.5,D
-32.40505,117.60426,367,0.38,0.36,2020-02-07,0554,1,low,1.0NRT,329.2,43.5,D
-32.40173,117.60356,367,0.38,0.36,2020-02-07,0554,1,high,1.0NRT,338.6,63.6,D
-39.96901,173.29747,295.4,0.64,0.72,2020-02-07,1212,1,nominal,1.0NRT,284.7,1,N
-21.01554,164.68364,339.9,0.43,0.46,2020-02-07,1348,1,nominal,1.0NRT,297.6,7.5,N
-37.21072,174.72252,309.2,0.51,0.49,2020-02-07,1348,1,nominal,1.0NRT,286,2.4,N
-37.21033,174.72095,312.9,0.51,0.49,2020-02-07,1348,1,nominal,1.0NRT,286.2,2.4,N
-39.97102,173.29738,302.2,0.46,0.47,2020-02-07,1348,1,nominal,1.0NRT,281.8,1,N
-37.41882,149.94781,296.3,0.61,0.71,2020-02-07,1354,1,nominal,1.0NRT,281.8,2.6,N
-37.2265,149.19257,299.4,0.68,0.74,2020-02-07,1354,1,nominal,1.0NRT,281.3,1.3,N
-37.46876,149.92294,303.3,0.61,0.71,2020-02-07,1354,1,nominal,1.0NRT,284.1,2.1,N
-37.47071,149.92931,298,0.61,0.71,2020-02-07,1354,1,nominal,1.0NRT,285.3,2.1,N
-37.47497,149.91974,320,0.61,0.71,2020-02-07,1354,1,nominal,1.0NRT,285.9,2.1,N
-37.473,149.91333,298.5,0.61,0.71,2020-02-07,1354,1,nominal,1.0NRT,283,2.6,N
-37.48315,149.92296,352.9,0.61,0.71,2020-02-07,1354,1,nominal,1.0NRT,287.8,4.8,N
-37.47565,149.8985,299.2,0.61,0.71,2020-02-07,1354,1,nominal,1.0NRT,281.4,1.5,N
-37.47744,149.90433,301.3,0.61,0.71,2020-02-07,1354,1,nominal,1.0NRT,282.4,1.7,N
-37.47931,149.91045,302.1,0.61,0.71,2020-02-07,1354,1,nominal,1.0NRT,284.5,1.7,N
-37.48122,149.91667,312.9,0.61,0.71,2020-02-07,1354,1,nominal,1.0NRT,286.1,4.8,N
-37.48515,149.92949,299.1,0.61,0.71,2020-02-07,1354,1,nominal,1.0NRT,285.9,6.8,N
-37.4804,149.89052,296.8,0.61,0.71,2020-02-07,1354,1,nominal,1.0NRT,279.4,1.5,N
-37.48201,149.89575,304.3,0.61,0.71,2020-02-07,1354,1,nominal,1.0NRT,281.7,1.5,N
-37.48376,149.90146,299.4,0.61,0.71,2020-02-07,1354,1,nominal,1.0NRT,284.9,1.7,N
-37.48559,149.90744,298.2,0.61,0.71,2020-02-07,1354,1,nominal,1.0NRT,285.8,1.7,N
-37.48746,149.91353,311.4,0.61,0.71,2020-02-07,1354,1,nominal,1.0NRT,286.6,4.8,N
-37.48937,149.91978,315.2,0.61,0.71,2020-02-07,1354,1,nominal,1.0NRT,287,4.8,N
-37.49372,149.91049,323.4,0.61,0.71,2020-02-07,1354,1,nominal,1.0NRT,287.5,5.4,N
-37.49564,149.91676,331.9,0.61,0.71,2020-02-07,1354,1,nominal,1.0NRT,287.6,5.4,N
-37.4882,149.89246,304.3,0.61,0.71,2020-02-07,1354,1,nominal,1.0NRT,282.4,2,N
-37.48999,149.89832,301.7,0.61,0.71,2020-02-07,1354,1,nominal,1.0NRT,285,3.2,N
-37.49183,149.90428,305.6,0.61,0.71,2020-02-07,1354,1,nominal,1.0NRT,286.6,3.2,N
-37.49812,149.90134,322.6,0.61,0.71,2020-02-07,1354,1,nominal,1.0NRT,286.5,3.2,N
-37.50004,149.90764,325.1,0.61,0.71,2020-02-07,1354,1,nominal,1.0NRT,287.2,5.4,N
-37.49292,149.88437,301.2,0.61,0.71,2020-02-07,1354,1,nominal,1.0NRT,280.6,2,N
-37.49472,149.89024,307,0.61,0.71,2020-02-07,1354,1,nominal,1.0NRT,282.4,2,N
-37.49631,149.89543,310.5,0.61,0.71,2020-02-07,1354,1,nominal,1.0NRT,285.2,3.2,N
-37.22787,149.19435,297.9,0.67,0.74,2020-02-07,1354,1,nominal,1.0NRT,281.1,1,N
-37.46761,149.9259,303.3,0.61,0.71,2020-02-07,1354,1,nominal,1.0NRT,283.7,1.6,N
-37.47383,149.92273,320.7,0.61,0.71,2020-02-07,1354,1,nominal,1.0NRT,286.3,1.6,N
-37.47181,149.91628,299.1,0.61,0.71,2020-02-07,1354,1,nominal,1.0NRT,283.6,1.6,N
-37.48206,149.92601,347.1,0.61,0.71,2020-02-07,1354,1,nominal,1.0NRT,287.6,6.8,N
-37.47615,149.90709,301.2,0.61,0.71,2020-02-07,1354,1,nominal,1.0NRT,283.2,1.9,N
-37.47809,149.91331,306.5,0.61,0.71,2020-02-07,1354,1,nominal,1.0NRT,284.6,3.5,N
-37.48004,149.91956,319,0.61,0.71,2020-02-07,1354,1,nominal,1.0NRT,286.2,3.5,N
-37.479,149.89314,297.9,0.61,0.71,2020-02-07,1354,1,nominal,1.0NRT,280.4,3,N
-37.48067,149.89848,303.6,0.61,0.71,2020-02-07,1354,1,nominal,1.0NRT,282.2,1.9,N
-37.48248,149.90428,298.4,0.61,0.71,2020-02-07,1354,1,nominal,1.0NRT,285.1,1.9,N
-37.48437,149.91032,300.1,0.61,0.71,2020-02-07,1354,1,nominal,1.0NRT,285.8,3.5,N
-37.48629,149.91646,312.1,0.61,0.71,2020-02-07,1354,1,nominal,1.0NRT,286.7,3.5,N
-37.48824,149.92271,315.1,0.61,0.71,2020-02-07,1354,1,nominal,1.0NRT,286.4,6.8,N
-37.49255,149.91342,323,0.61,0.71,2020-02-07,1354,1,nominal,1.0NRT,287.3,3.8,N
-37.49451,149.91972,329.4,0.61,0.71,2020-02-07,1354,1,nominal,1.0NRT,287.6,7.4,N
-37.48514,149.88971,299.2,0.61,0.71,2020-02-07,1354,1,nominal,1.0NRT,280.3,1.8,N
-37.48692,149.89537,304.9,0.61,0.71,2020-02-07,1354,1,nominal,1.0NRT,283,1.9,N
-37.48875,149.90125,299.3,0.61,0.71,2020-02-07,1354,1,nominal,1.0NRT,285.5,1.9,N
-37.49063,149.90726,307.7,0.61,0.71,2020-02-07,1354,1,nominal,1.0NRT,286.9,3.8,N
-37.49686,149.90413,322.8,0.61,0.71,2020-02-07,1354,1,nominal,1.0NRT,286.8,3.8,N
