latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-32.38683,119.28136,346.7,0.38,0.59,2020-02-07,0500,N,nominal,1.0NRT,286.1,13.4,D
-32.37691,119.42299,367,0.38,0.58,2020-02-07,0500,N,low,1.0NRT,332.8,43.9,D
-32.36995,119.44338,367,0.37,0.58,2020-02-07,0500,N,high,1.0NRT,328.1,90,D
-32.37897,119.31428,367,0.38,0.59,2020-02-07,0500,N,high,1.0NRT,309.4,18.6,D
-32.37926,119.31006,367,0.38,0.59,2020-02-07,0500,N,high,1.0NRT,304.7,50,D
-32.37082,119.43095,348.5,0.38,0.58,2020-02-07,0500,N,nominal,1.0NRT,286.4,30.8,D
-32.38042,119.2934,341.6,0.38,0.59,2020-02-07,0500,N,nominal,1.0NRT,271.2,14.4,D
-32.37024,119.43925,208,0.37,0.58,2020-02-07,0500,N,low,1.0NRT,313.7,90,D
-32.37053,119.43512,367,0.37,0.58,2020-02-07,0500,N,low,1.0NRT,289.2,30.8,D
-32.37112,119.42677,367,0.38,0.58,2020-02-07,0500,N,low,1.0NRT,285.1,43.9,D
-32.37141,119.42257,367,0.38,0.58,2020-02-07,0500,N,low,1.0NRT,282.9,43.9,D
-32.37956,119.30585,367,0.38,0.59,2020-02-07,0500,N,low,1.0NRT,283.5,50,D
-32.36417,119.44704,367,0.37,0.58,2020-02-07,0500,N,high,1.0NRT,310.9,77.9,D
-32.36475,119.43885,367,0.37,0.58,2020-02-07,0500,N,high,1.0NRT,348,101.6,D
-32.36504,119.43469,350.4,0.37,0.58,2020-02-07,0500,N,nominal,1.0NRT,280.5,79.4,D
-32.37314,119.31816,342,0.38,0.59,2020-02-07,0500,N,nominal,1.0NRT,291.3,4.4,D
-32.37343,119.31398,343.3,0.38,0.59,2020-02-07,0500,N,nominal,1.0NRT,285.4,4.4,D
-32.36446,119.44298,367,0.37,0.58,2020-02-07,0500,N,low,1.0NRT,333.4,101.6,D
-32.35897,119.44252,367,0.37,0.58,2020-02-07,0500,N,high,1.0NRT,329.8,101.6,D
-32.3584,119.45064,356.5,0.37,0.58,2020-02-07,0500,N,nominal,1.0NRT,299,77.9,D
-32.35925,119.43839,349.1,0.37,0.58,2020-02-07,0500,N,nominal,1.0NRT,285.5,101.6,D
-32.36761,119.31778,348.5,0.38,0.59,2020-02-07,0500,N,nominal,1.0NRT,298.2,4.4,D
-32.35868,119.44661,367,0.37,0.58,2020-02-07,0500,N,low,1.0NRT,335.4,77.9,D
-32.35319,119.4462,367,0.37,0.58,2020-02-07,0500,N,high,1.0NRT,316.7,85.7,D
-32.35348,119.44206,367,0.37,0.58,2020-02-07,0500,N,high,1.0NRT,344.6,217.6,D
-32.36123,119.32981,367,0.38,0.59,2020-02-07,0500,N,high,1.0NRT,307.4,12.5,D
-32.36179,119.3215,367,0.38,0.59,2020-02-07,0500,N,high,1.0NRT,313.5,30,D
-32.36208,119.31733,342.1,0.38,0.59,2020-02-07,0500,N,nominal,1.0NRT,288.4,5,D
-32.3477,119.44573,367,0.37,0.58,2020-02-07,0500,N,high,1.0NRT,314.1,85.7,D
-32.35084,119.40019,367,0.38,0.58,2020-02-07,0500,N,high,1.0NRT,301.9,39.7,D
-32.35569,119.32938,367,0.38,0.59,2020-02-07,0500,N,high,1.0NRT,307.1,12.5,D
-32.34222,119.44526,367,0.37,0.58,2020-02-07,0500,N,high,1.0NRT,315.5,35.1,D
-32.34534,119.39971,367,0.38,0.58,2020-02-07,0500,N,high,1.0NRT,292.6,14,D
-32.34563,119.39552,367,0.38,0.58,2020-02-07,0500,N,high,1.0NRT,308.4,14,D
-32.34249,119.44113,346,0.37,0.58,2020-02-07,0500,N,nominal,1.0NRT,289.9,11.6,D
-32.33985,119.39912,367,0.38,0.58,2020-02-07,0500,N,high,1.0NRT,303.4,14,D
-32.34581,119.3112,367,0.38,0.59,2020-02-07,0500,N,high,1.0NRT,305,13.1,D
-32.33928,119.40747,344.4,0.38,0.58,2020-02-07,0500,N,nominal,1.0NRT,287.6,26.6,D
-32.34552,119.31545,345.4,0.38,0.59,2020-02-07,0500,N,nominal,1.0NRT,297.2,13.1,D
-32.33435,119.39854,367,0.38,0.58,2020-02-07,0500,N,high,1.0NRT,310.8,24.3,D
-32.34057,119.30637,341.6,0.38,0.59,2020-02-07,0500,N,nominal,1.0NRT,281.5,5.8,D
-32.32886,119.39799,367,0.38,0.58,2020-02-07,0500,N,high,1.0NRT,307.1,24.3,D
-32.32943,119.38952,367,0.38,0.59,2020-02-07,0500,N,high,1.0NRT,304.7,26.3,D
-32.32364,119.39323,367,0.38,0.58,2020-02-07,0500,N,high,1.0NRT,314.9,15.6,D
-32.31815,119.39268,367,0.38,0.58,2020-02-07,0500,N,high,1.0NRT,296,15.6,D
-32.3201,119.36337,367,0.38,0.59,2020-02-07,0500,N,high,1.0NRT,298.1,10.6,D
-32.32538,119.28379,367,0.38,0.59,2020-02-07,0500,N,high,1.0NRT,301.5,8.4,D
-32.31787,119.39684,344.4,0.38,0.58,2020-02-07,0500,N,nominal,1.0NRT,289.8,15.6,D
-32.31842,119.38851,349.3,0.38,0.59,2020-02-07,0500,N,nominal,1.0NRT,296.2,25.5,D
-32.32038,119.35922,347.9,0.38,0.59,2020-02-07,0500,N,nominal,1.0NRT,292.1,10.6,D
-32.3251,119.28799,346.6,0.38,0.59,2020-02-07,0500,N,nominal,1.0NRT,290,8.4,D
-32.30523,119.42061,367,0.38,0.58,2020-02-07,0500,N,high,1.0NRT,307.2,12.3,D
-32.26207,119.40444,367,0.38,0.58,2020-02-07,0500,N,high,1.0NRT,311,26.4,D
-32.26101,119.42101,348.9,0.38,0.58,2020-02-07,0500,N,nominal,1.0NRT,282.3,6.8,D
-32.26233,119.4003,336.3,0.38,0.58,2020-02-07,0500,N,nominal,1.0NRT,276.8,8.3,D
-32.25657,119.40393,367,0.38,0.58,2020-02-07,0500,N,high,1.0NRT,294.3,20.7,D
-32.25525,119.42474,355.5,0.37,0.58,2020-02-07,0500,N,nominal,1.0NRT,300.9,14.5,D
-32.26278,119.40272,367,0.38,0.58,2020-02-07,0500,N,high,1.0NRT,302.8,6.9,D
-32.26133,119.42342,355,0.37,0.58,2020-02-07,0500,N,nominal,1.0NRT,285.6,9.6,D
-32.25584,119.42297,367,0.37,0.58,2020-02-07,0500,N,high,1.0NRT,302.2,9.6,D
-32.257,119.40636,331.8,0.38,0.58,2020-02-07,0500,N,nominal,1.0NRT,281.4,14.4,D
-32.25729,119.40222,355.6,0.38,0.58,2020-02-07,0500,N,nominal,1.0NRT,282.2,6.9,D
-32.24514,119.41803,356,0.37,0.58,2020-02-07,0500,N,nominal,1.0NRT,295.4,11.9,D
-32.33983,117.48636,335.1,0.49,0.65,2020-02-07,0500,N,low,1.0NRT,309.5,2.4,D
-31.82183,117.79005,337,0.46,0.64,2020-02-07,0500,N,low,1.0NRT,309,1.5,D
-21.24356,140.69112,337,0.58,0.7,2020-02-07,0506,N,nominal,1.0NRT,289.8,9.7,D
-21.24494,140.68547,356.4,0.58,0.7,2020-02-07,0506,N,nominal,1.0NRT,291.8,9.7,D
-21.24548,140.68489,347.7,0.58,0.7,2020-02-07,0506,N,nominal,1.0NRT,291.2,10.4,D
-16.32833,128.78975,330.1,0.43,0.38,2020-02-07,0506,N,low,1.0NRT,304.1,9.3,D
-13.96679,123.31438,345.9,0.43,0.38,2020-02-07,0506,N,nominal,1.0NRT,291.6,28.2,D
-33.67786,117.48438,367,0.4,0.6,2020-02-07,0642,N,high,1.0NRT,304.8,10.9,D
-33.67899,117.48,349.2,0.4,0.6,2020-02-07,0642,N,nominal,1.0NRT,303.5,10.9,D
-33.67238,117.48251,367,0.4,0.6,2020-02-07,0642,N,high,1.0NRT,309.4,106.9,D
-33.6735,117.47816,367,0.4,0.6,2020-02-07,0642,N,high,1.0NRT,331.6,106.9,D
-33.67791,117.46107,367,0.4,0.6,2020-02-07,0642,N,high,1.0NRT,308.1,88.7,D
-33.67571,117.46961,343.2,0.4,0.6,2020-02-07,0642,N,nominal,1.0NRT,303.7,56.8,D
-33.66803,117.47623,367,0.4,0.6,2020-02-07,0642,N,high,1.0NRT,306.4,106.9,D
-33.66914,117.47195,367,0.4,0.6,2020-02-07,0642,N,high,1.0NRT,309.7,56.8,D
-33.67025,117.46764,367,0.4,0.6,2020-02-07,0642,N,high,1.0NRT,309.5,56.8,D
-33.67136,117.46334,367,0.4,0.6,2020-02-07,0642,N,high,1.0NRT,312.7,88.7,D
-33.67471,117.45039,340.5,0.4,0.6,2020-02-07,0642,N,nominal,1.0NRT,308.1,84.5,D
-33.66259,117.47418,367,0.4,0.6,2020-02-07,0642,N,high,1.0NRT,305.2,54.9,D
-33.66596,117.46117,367,0.4,0.6,2020-02-07,0642,N,high,1.0NRT,307.6,21.3,D
-33.66708,117.45685,367,0.4,0.6,2020-02-07,0642,N,high,1.0NRT,307.9,21.3,D
-33.66819,117.45258,367,0.4,0.6,2020-02-07,0642,N,high,1.0NRT,316.4,32.5,D
-33.66372,117.46983,355.2,0.4,0.6,2020-02-07,0642,N,nominal,1.0NRT,305.6,54.6,D
-33.66484,117.46548,350.9,0.4,0.6,2020-02-07,0642,N,nominal,1.0NRT,305.5,54.6,D
-33.66929,117.4483,345,0.4,0.6,2020-02-07,0642,N,nominal,1.0NRT,313,32.5,D
-33.67041,117.44398,355.1,0.4,0.6,2020-02-07,0642,N,nominal,1.0NRT,308.3,8.3,D
-33.65832,117.46761,367,0.4,0.6,2020-02-07,0642,N,high,1.0NRT,326.8,54.6,D
-33.66056,117.45897,367,0.4,0.6,2020-02-07,0642,N,high,1.0NRT,307.8,21.3,D
-33.66167,117.4547,367,0.4,0.6,2020-02-07,0642,N,high,1.0NRT,307.4,21.3,D
-33.66386,117.44627,335.2,0.4,0.6,2020-02-07,0642,N,nominal,1.0NRT,305.9,32.5,D
-33.66613,117.43747,336.3,0.4,0.6,2020-02-07,0642,N,nominal,1.0NRT,306.2,8.3,D
-33.66724,117.43319,346.9,0.4,0.6,2020-02-07,0642,N,nominal,1.0NRT,307.2,3.2,D
-33.66835,117.42892,336,0.4,0.6,2020-02-07,0642,N,low,1.0NRT,306.4,3.2,D
-33.65293,117.4654,367,0.4,0.6,2020-02-07,0642,N,high,1.0NRT,302,13.9,D
-33.65844,117.44416,367,0.4,0.6,2020-02-07,0642,N,high,1.0NRT,308.5,7.8,D
-33.66072,117.43538,367,0.4,0.6,2020-02-07,0642,N,high,1.0NRT,310.2,30.7,D
-33.65405,117.46106,357.1,0.4,0.6,2020-02-07,0642,N,nominal,1.0NRT,306.1,13.9,D
-33.65516,117.45683,346.5,0.4,0.6,2020-02-07,0642,N,nominal,1.0NRT,304.9,11.5,D
-33.65625,117.45263,356.2,0.4,0.6,2020-02-07,0642,N,nominal,1.0NRT,306.3,11.5,D
-33.65733,117.44843,352.5,0.4,0.6,2020-02-07,0642,N,nominal,1.0NRT,306.8,7.8,D
-33.66184,117.43103,357.1,0.4,0.6,2020-02-07,0642,N,nominal,1.0NRT,315.6,14.7,D
-33.64971,117.45483,367,0.4,0.6,2020-02-07,0642,N,high,1.0NRT,307.4,11.5,D
-33.65081,117.45059,367,0.4,0.6,2020-02-07,0642,N,high,1.0NRT,307.1,11.5,D
-33.64859,117.45911,349.4,0.4,0.6,2020-02-07,0642,N,nominal,1.0NRT,303.5,13.9,D
-33.6519,117.44637,351.1,0.4,0.6,2020-02-07,0642,N,nominal,1.0NRT,307.7,7.8,D
-33.65302,117.44209,346.4,0.4,0.6,2020-02-07,0642,N,nominal,1.0NRT,306.1,7.8,D
-33.65641,117.42905,349.4,0.4,0.6,2020-02-07,0642,N,nominal,1.0NRT,308.5,14.7,D
-33.64648,117.44432,367,0.4,0.6,2020-02-07,0642,N,high,1.0NRT,305.4,8,D
-33.64759,117.44005,367,0.4,0.6,2020-02-07,0642,N,high,1.0NRT,308.2,8,D
-33.64536,117.4486,343.3,0.4,0.6,2020-02-07,0642,N,nominal,1.0NRT,303.4,8.7,D
-33.65093,117.42717,340.3,0.4,0.6,2020-02-07,0642,N,nominal,1.0NRT,307.6,3.1,D
-33.64098,117.4425,367,0.4,0.6,2020-02-07,0642,N,high,1.0NRT,304.3,8,D
-33.64211,117.43816,367,0.4,0.6,2020-02-07,0642,N,high,1.0NRT,305.2,8,D
-33.64547,117.42529,340.3,0.4,0.6,2020-02-07,0642,N,nominal,1.0NRT,305.9,3.1,D
-33.63663,117.43629,367,0.4,0.6,2020-02-07,0642,N,high,1.0NRT,304.4,6.6,D
-33.63549,117.44069,336.1,0.4,0.6,2020-02-07,0642,N,nominal,1.0NRT,299.3,6.6,D
-33.63779,117.43187,341.6,0.4,0.6,2020-02-07,0642,N,nominal,1.0NRT,304.5,4.4,D
-33.63892,117.42752,337.7,0.4,0.6,2020-02-07,0642,N,nominal,1.0NRT,305.9,4.4,D
-33.64005,117.42319,336.7,0.4,0.6,2020-02-07,0642,N,nominal,1.0NRT,306.2,3.8,D
-33.63347,117.42554,346.5,0.4,0.6,2020-02-07,0642,N,nominal,1.0NRT,310,4.4,D
-33.62687,117.42802,367,0.4,0.6,2020-02-07,0642,N,high,1.0NRT,312,9.2,D
-33.62799,117.42371,350.6,0.4,0.6,2020-02-07,0642,N,nominal,1.0NRT,312.3,9.2,D
-33.62911,117.41945,347.4,0.4,0.6,2020-02-07,0642,N,nominal,1.0NRT,312.5,8.3,D
-33.62414,117.4268,336.9,0.4,0.6,2020-02-07,0642,N,low,1.0NRT,309.2,4.4,D
-33.62525,117.42245,342.7,0.4,0.6,2020-02-07,0642,N,nominal,1.0NRT,310.9,4.4,D
-33.62634,117.41817,341.8,0.4,0.6,2020-02-07,0642,N,nominal,1.0NRT,310.9,5.3,D
-32.86948,119.86897,332.7,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,288.5,5.6,D
-32.85975,119.87885,343.6,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,297.5,14.6,D
-32.86149,119.87273,336.7,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,296.1,9,D
-32.87725,119.81739,342.7,0.56,0.69,2020-02-07,0642,N,nominal,1.0NRT,295.6,7.7,D
-32.85352,119.8764,367,0.57,0.69,2020-02-07,0642,N,high,1.0NRT,302.1,14.6,D
-32.85179,119.88247,356.7,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,300,14.6,D
-32.85526,119.87031,340.5,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,296.8,9,D
-32.87103,119.81496,330.3,0.56,0.69,2020-02-07,0642,N,nominal,1.0NRT,285.6,7.7,D
-32.84555,119.88005,367,0.57,0.69,2020-02-07,0642,N,high,1.0NRT,300.8,9.8,D
-32.84039,119.89809,331.7,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,297.5,7.7,D
-32.84211,119.89209,341,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,299.2,8.1,D
-32.84383,119.88609,344.3,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,299.4,8.1,D
-32.84729,119.87396,339.7,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,297.9,9.8,D
-32.84904,119.86784,331.9,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,297.2,10,D
-32.83243,119.90166,343.2,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,298.4,7.7,D
-32.83415,119.89567,349.6,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,300.3,7.7,D
-32.83588,119.88963,331.7,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,299.4,8.1,D
-32.83761,119.88359,331.8,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,299.4,8.1,D
-32.83934,119.87755,333.8,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,298,9.8,D
-32.82448,119.90523,344.9,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,297.5,19.1,D
-32.8262,119.8992,335.1,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,298.9,9.9,D
-32.82792,119.8932,330.3,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,299.2,9.9,D
-32.82345,119.88461,336.2,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,298.8,10.4,D
-32.82517,119.8786,343.1,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,299.4,10.4,D
-32.80669,119.91876,367,0.57,0.69,2020-02-07,0642,N,high,1.0NRT,299.7,19,D
-32.80847,119.91259,367,0.57,0.69,2020-02-07,0642,N,high,1.0NRT,304,19,D
-32.78366,119.99866,333.5,0.58,0.69,2020-02-07,0642,N,nominal,1.0NRT,301.6,6.9,D
-32.80494,119.92486,357.5,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,285.3,16.4,D
-32.81025,119.90637,355.3,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,302.8,12.6,D
-32.81201,119.90028,337.6,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,300.8,12.6,D
-32.81548,119.88822,333.6,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,298.6,17.8,D
-32.8172,119.88223,342.6,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,299.2,11.5,D
-32.81892,119.87623,340.7,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,299.3,11.5,D
-32.79005,119.95237,367,0.57,0.69,2020-02-07,0642,N,high,1.0NRT,315.2,89.1,D
-32.81625,119.8614,367,0.57,0.69,2020-02-07,0642,N,high,1.0NRT,303.1,14.4,D
-32.78834,119.95831,335.6,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,300.1,55.3,D
-32.79174,119.94653,332,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,301.1,89.1,D
-32.79519,119.93457,345.5,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,299,22.5,D
-32.79694,119.92849,353.8,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,298.9,16.4,D
-32.79869,119.9224,355.4,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,302.6,16.4,D
-32.80046,119.91625,352.4,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,302.5,19,D
-32.80226,119.91002,355.4,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,303.7,19,D
-32.80406,119.90379,351,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,302.9,12.6,D
-32.81446,119.86766,344.1,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,300.5,14.4,D
-32.85997,119.87653,351.7,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,299.1,16.5,D
-32.87714,119.81483,342,0.56,0.69,2020-02-07,0642,N,nominal,1.0NRT,295.6,9.8,D
-32.85205,119.88016,367,0.57,0.69,2020-02-07,0642,N,high,1.0NRT,300.5,15.7,D
-32.85374,119.87405,367,0.57,0.69,2020-02-07,0642,N,high,1.0NRT,302.1,16.5,D
-32.85035,119.88622,337.9,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,297.2,15.7,D
-32.84076,119.89581,340.1,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,298.5,9.5,D
-32.84243,119.88981,342.4,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,299.8,9.5,D
-32.84413,119.88377,354,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,300,10.6,D
-32.84582,119.87769,354,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,299.6,10.6,D
-32.84753,119.87158,334.9,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,297.6,11,D
-32.83283,119.89941,349.4,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,299.4,13.9,D
-32.83452,119.89336,343.4,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,300.2,9.5,D
-32.83792,119.88123,334.1,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,298.8,10.6,D
-32.82492,119.90293,345.6,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,297.8,19.8,D
-32.82379,119.88225,344.7,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,299.4,20.4,D
-32.80553,119.92259,367,0.57,0.69,2020-02-07,0642,N,high,1.0NRT,297.2,35.6,D
-32.80725,119.91644,367,0.57,0.69,2020-02-07,0642,N,high,1.0NRT,303.5,35.6,D
-32.80901,119.91022,367,0.57,0.69,2020-02-07,0642,N,high,1.0NRT,305.5,14.8,D
-32.78291,120.00285,338.1,0.58,0.7,2020-02-07,0642,N,nominal,1.0NRT,301,5.6,D
-32.80381,119.92867,341.8,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,278,18.8,D
-32.81075,119.904,353.5,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,303.5,14.8,D
-32.81586,119.88583,339.4,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,299.3,9.9,D
-32.81755,119.87984,344.6,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,299.3,9.9,D
-32.78911,119.95617,367,0.57,0.69,2020-02-07,0642,N,high,1.0NRT,301.3,93.2,D
-32.79757,119.92619,367,0.57,0.69,2020-02-07,0642,N,high,1.0NRT,302,18.8,D
-32.80104,119.91387,367,0.57,0.69,2020-02-07,0642,N,high,1.0NRT,303.1,35.6,D
-32.79078,119.95028,346,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,317,93.2,D
-32.79244,119.94439,347.4,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,299.8,49.4,D
-32.79585,119.93232,352.7,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,299.4,18.8,D
-32.79929,119.92007,352.3,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,302.5,35.6,D
-32.80281,119.90759,353.3,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,303.2,14.8,D
-32.80455,119.90141,346.9,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,302,14.8,D
-32.81477,119.8651,355.4,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,302.2,24.4,D
-32.81655,119.85878,353.7,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,301.8,15.3,D
-32.78961,119.92978,367,0.57,0.69,2020-02-07,0642,N,high,1.0NRT,304.8,28.6,D
-32.83576,119.76585,367,0.56,0.69,2020-02-07,0642,N,high,1.0NRT,299.7,40.6,D
-32.7879,119.93585,352.4,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,302.3,16.9,D
-32.83407,119.77186,342.7,0.56,0.69,2020-02-07,0642,N,nominal,1.0NRT,298.5,40.6,D
-32.78168,119.93327,367,0.57,0.69,2020-02-07,0642,N,high,1.0NRT,306.2,16.9,D
-32.79887,119.8724,367,0.57,0.69,2020-02-07,0642,N,high,1.0NRT,303.6,16,D
-32.82454,119.78127,367,0.56,0.69,2020-02-07,0642,N,high,1.0NRT,301.3,41.2,D
-32.82622,119.77531,367,0.56,0.69,2020-02-07,0642,N,high,1.0NRT,305.8,41.2,D
-32.77997,119.93931,353.5,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,303.4,16.9,D
-32.79543,119.8846,353.8,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,302.6,24,D
-32.79713,119.87856,346.8,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,302.1,16,D
-32.80239,119.85995,339.5,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,299.7,20.6,D
-32.8279,119.76933,354.7,0.56,0.69,2020-02-07,0642,N,nominal,1.0NRT,317.6,40.6,D
-32.82957,119.76338,353.5,0.56,0.69,2020-02-07,0642,N,nominal,1.0NRT,300.8,40.6,D
-32.7772,119.92451,367,0.57,0.69,2020-02-07,0642,N,high,1.0NRT,305.9,24.1,D
-32.78581,119.8941,367,0.57,0.69,2020-02-07,0642,N,high,1.0NRT,303.4,19.5,D
-32.7875,119.88812,367,0.57,0.69,2020-02-07,0642,N,high,1.0NRT,302.9,38.3,D
-32.78919,119.88216,367,0.57,0.69,2020-02-07,0642,N,high,1.0NRT,304.1,38.3,D
-32.79091,119.87606,367,0.57,0.69,2020-02-07,0642,N,high,1.0NRT,308.2,29.3,D
-32.81831,119.77895,367,0.56,0.69,2020-02-07,0642,N,high,1.0NRT,303.9,45.3,D
-32.82,119.77294,367,0.56,0.69,2020-02-07,0642,N,high,1.0NRT,309.8,45.3,D
-32.77547,119.93065,354.5,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,304.8,24.2,D
-32.79266,119.86989,351.7,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,301.2,29.3,D
-32.81659,119.78506,350.6,0.56,0.69,2020-02-07,0642,N,nominal,1.0NRT,300.2,32.5,D
-32.82166,119.76704,353,0.56,0.69,2020-02-07,0642,N,nominal,1.0NRT,301.4,39.5,D
-32.77273,119.91579,367,0.57,0.69,2020-02-07,0642,N,high,1.0NRT,305.8,24.1,D
-32.77782,119.89781,367,0.57,0.69,2020-02-07,0642,N,high,1.0NRT,304.1,19.5,D
-32.78124,119.88577,367,0.57,0.69,2020-02-07,0642,N,high,1.0NRT,302.1,38.3,D
-32.78296,119.8797,367,0.57,0.69,2020-02-07,0642,N,high,1.0NRT,304.5,38.3,D
-32.78468,119.87359,367,0.57,0.69,2020-02-07,0642,N,high,1.0NRT,304.2,29.3,D
-32.81201,119.77683,367,0.56,0.69,2020-02-07,0642,N,high,1.0NRT,301.1,45.3,D
-32.77443,119.90977,351,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,303,19.3,D
-32.77612,119.90381,349.7,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,301.9,19.3,D
-32.77953,119.89178,355.4,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,302.9,19.5,D
-32.76302,119.92553,367,0.57,0.69,2020-02-07,0642,N,high,1.0NRT,304.2,12.7,D
-32.77499,119.88332,367,0.57,0.69,2020-02-07,0642,N,high,1.0NRT,303.1,24.5,D
-32.77673,119.8772,367,0.57,0.69,2020-02-07,0642,N,high,1.0NRT,305.3,24.5,D
-32.77847,119.87106,367,0.57,0.69,2020-02-07,0642,N,high,1.0NRT,306.9,17.4,D
-32.804,119.78078,367,0.56,0.69,2020-02-07,0642,N,high,1.0NRT,307.6,42.8,D
-32.80572,119.77473,367,0.56,0.69,2020-02-07,0642,N,high,1.0NRT,299.7,35.3,D
-32.76131,119.93156,343.5,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,305,12.7,D
-32.76474,119.91946,344.2,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,303,10.4,D
-32.7802,119.86493,345.7,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,301.5,17.4,D
-32.80231,119.78679,337.2,0.56,0.69,2020-02-07,0642,N,nominal,1.0NRT,300.3,42.8,D
-32.76536,119.89282,367,0.57,0.69,2020-02-07,0642,N,high,1.0NRT,304.6,33.3,D
-32.77226,119.86851,367,0.57,0.69,2020-02-07,0642,N,high,1.0NRT,306.6,17.4,D
-32.75502,119.9292,353.6,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,304.3,12.7,D
-32.75674,119.92315,354.4,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,304.2,12.7,D
-32.75848,119.917,354,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,305.5,10.4,D
-32.77051,119.87467,353.3,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,302.2,24.5,D
-32.774,119.86239,355.6,0.57,0.69,2020-02-07,0642,N,nominal,1.0NRT,303.8,17.4,D
-32.79779,119.77837,348.2,0.56,0.69,2020-02-07,0642,N,nominal,1.0NRT,302,42.8,D
